,0,1,2,3,4,5,6
73,1.0272143,1.0678103,0.84817684,0.9890185,0.84922093,0.8262375,0.86854637
74,1.1232935,1.214692,0.96045303,1.1078259,0.9521738,0.92168814,0.9689035
75,1.2097058,1.3355922,1.085081,1.222093,1.0452247,1.0194062,1.0675557
76,1.3350933,1.5329738,1.2338107,1.3748652,1.1875373,1.138251,1.2113045
77,1.320777,1.4597911,1.3225577,1.3988534,1.1595713,1.1893858,1.2277825
78,1.2938915,1.4095215,1.3184893,1.3632175,1.1265774,1.1666222,1.2279724
79,1.2148582,1.2610306,1.2789516,1.2907869,1.029108,1.1187228,1.1727945
80,1.1664743,1.1849834,1.2185354,1.2331771,0.9781364,1.0649171,1.1456302
81,1.0495074,0.995238,1.1205298,1.1230127,0.8437617,0.97714704,1.0523897
82,0.9772108,0.9040012,1.0157179,1.0324398,0.7662801,0.88770825,1.0019132
83,0.95789623,0.8849751,0.96889013,1.0050889,0.7467893,0.8478887,0.99350846
84,0.9450363,0.8691039,0.9544771,0.9933916,0.73670137,0.83519655,0.985719
85,0.89464086,0.7962796,0.9183022,0.9438003,0.6841825,0.80309093,0.9392057
86,0.9257853,0.85701734,0.9171225,0.9585766,0.72527176,0.807944,0.967555
87,1.0058383,0.97946703,0.9785376,1.0415645,0.81028014,0.8624685,1.0404451
88,1.0325559,1.0059505,1.0318111,1.0868965,0.82935333,0.90158767,1.0591211
89,1.121487,1.1328447,1.1038984,1.1754426,0.9242087,0.96765256,1.1362035
90,1.2505323,1.3208264,1.2227923,1.3180219,1.0536604,1.0681881,1.2445728
91,1.3539873,1.4532884,1.3483373,1.4492321,1.1480789,1.1752341,1.3258624
92,1.4259933,1.5230892,1.446865,1.5437102,1.2130891,1.2653242,1.37713
93,1.4182632,1.4602004,1.4813011,1.5487257,1.2029908,1.3064015,1.3576783
94,1.4819521,1.5383288,1.51334,1.5992025,1.2920883,1.352981,1.4203035
95,1.4669205,1.4730439,1.5327305,1.5990627,1.2840784,1.3823309,1.4063352
96,1.4353464,1.413766,1.5061321,1.5562091,1.2750369,1.3751683,1.3841313
97,1.3731736,1.3110977,1.4509745,1.481984,1.2294142,1.3426613,1.3385876
98,1.2658485,1.144254,1.3547097,1.3532804,1.1374178,1.2765316,1.254609
99,1.2166576,1.0942522,1.2591511,1.2676266,1.1089859,1.215455,1.221067
100,1.1275078,0.95476943,1.1675005,1.1648355,1.0151267,1.1457071,1.1414672
101,1.0787761,0.90265787,1.0718822,1.0791564,0.9685146,1.0754199,1.0898231
102,1.0342278,0.8440982,0.9999116,1.0118302,0.91871893,1.0158325,1.0367513
103,0.92457473,0.67081225,0.8928115,0.8769987,0.79351425,0.9194217,0.92599595
104,0.8107385,0.50433207,0.7450874,0.7120892,0.6618638,0.7933103,0.8044673
105,0.6977871,0.34012896,0.59121495,0.54884577,0.52856046,0.6582047,0.67899495
106,0.66927296,0.34852016,0.48884487,0.4845907,0.49188054,0.56822133,0.62147367
107,0.6953948,0.4428179,0.4711265,0.5131341,0.52049154,0.54320616,0.61761343
108,0.6431099,0.3794665,0.4591827,0.4825635,0.46081528,0.5045556,0.5628695
109,0.5786715,0.30278775,0.39173105,0.40308028,0.3892228,0.43688047,0.4881659
110,0.50008667,0.19848603,0.31135535,0.31103158,0.30246648,0.35609275,0.40363503
111,0.3734659,-0.011256144,0.18591926,0.14904672,0.15547943,0.23953813,0.27621642
112,0.3102064,-0.058012646,0.06165515,0.050288524,0.094550766,0.13535522,0.1871274
113,0.2672021,-0.07526046,0.003153312,0.01258928,0.0578186,0.0691002,0.13055809
114,0.2942586,0.04778257,-0.00050498825,0.061259955,0.10138537,0.060804233,0.13394555
115,0.32765844,0.14567815,0.051071584,0.13931307,0.144565,0.086870514,0.15932782
116,0.22353394,-0.035935473,0.034249082,0.050713275,0.022200616,0.043862604,0.09147859
117,0.14334431,-0.100404665,-0.04396303,-0.03820987,-0.047030874,-0.026271667,0.022944536
118,0.1063525,-0.100769855,-0.07902506,-0.06146296,-0.06641998,-0.06452257,-0.009450688
119,0.13204259,0.026229352,-0.05325471,-0.0018733423,-0.012392053,-0.04141349,0.02354173
120,0.092521235,0.0014257161,-0.022704104,-8.009747e-05,-0.039938852,-0.039844934,0.021323405
121,0.057831302,-0.01636393,-0.027633948,-0.018266927,-0.06616082,-0.051726885,0.007010972
122,0.019302212,-0.05705745,-0.041831054,-0.046293214,-0.10047321,-0.07143574,-0.01567275
123,-0.010393095,-0.08734745,-0.06304589,-0.07312817,-0.12623604,-0.0923986,-0.039204065
124,-0.08852994,-0.21225874,-0.11798995,-0.15802516,-0.21046801,-0.14948618,-0.10544729
125,-0.13472478,-0.26010403,-0.17774548,-0.2169193,-0.24959578,-0.19749582,-0.15693335
126,-0.15984304,-0.26675263,-0.20900923,-0.24157853,-0.2611193,-0.22287181,-0.18353032
127,-0.1410966,-0.19497593,-0.19787373,-0.210422,-0.22331043,-0.20582178,-0.16297944
128,-0.10372599,-0.10484274,-0.15155438,-0.1493454,-0.1699958,-0.1643455,-0.114312164
129,-0.03916179,0.018257873,-0.07593764,-0.057549827,-0.09395164,-0.095045134,-0.03405474
130,-0.005408502,0.06064422,-0.014612444,-0.00050576776,-0.064633094,-0.05063037,0.013675272
131,0.01928484,0.08194049,0.023557402,0.03414876,-0.04845184,-0.0206234,0.04379253
132,0.07872233,0.16521874,0.07988479,0.10171843,0.008843005,0.035629857,0.10888939
133,0.11485522,0.19588436,0.1310079,0.14936298,0.035750914,0.07689192,0.15183884
134,0.115374394,0.16432866,0.14588821,0.1513757,0.022774355,0.084309384,0.15264349
135,0.1056894,0.12318842,0.13637766,0.13321562,0.0030206684,0.07542816,0.13847211
136,0.09473282,0.08877612,0.119294964,0.11172157,-0.01327155,0.062163297,0.12277045
137,0.074459694,0.046984635,0.09468829,0.08148663,-0.036129944,0.04096368,0.099366926
138,0.067927726,0.03617181,0.076696835,0.065691054,-0.041124232,0.029035714,0.088507175
139,0.16058095,0.20747477,0.1375223,0.1611488,0.06990082,0.10165709,0.18624875
140,0.22834304,0.30866256,0.22525369,0.25357908,0.13958704,0.17370948,0.27124158
141,0.32748014,0.45173952,0.32969072,0.36759526,0.23620342,0.26357484,0.38232303
142,0.40908724,0.5456351,0.43121856,0.4674657,0.30441347,0.3455602,0.47419265
143,0.51756465,0.6784281,0.5456702,0.5853205,0.4025718,0.44171774,0.5921386
144,0.5723742,0.7116717,0.6270814,0.65562665,0.43644077,0.5051627,0.6518038
145,0.6529065,0.78799397,0.7011408,0.7297794,0.50260794,0.56672287,0.730713
146,0.7095507,0.82022053,0.75757796,0.78373194,0.5388853,0.6118665,0.7833086
147,0.7720333,0.86748487,0.81067556,0.8416339,0.58519745,0.65634,0.8395211
148,0.797491,0.8609303,0.84221196,0.8692633,0.5948987,0.68139046,0.86050844
149,0.79089135,0.81549144,0.84326214,0.8611608,0.57895017,0.68325007,0.8524243
150,0.75391245,0.7363826,0.81036764,0.8189953,0.53828144,0.6602535,0.8172075
151,0.7660102,0.7445357,0.79779446,0.8150867,0.55465037,0.6577312,0.830084
152,0.75631446,0.71830755,0.78840405,0.8032773,0.5437528,0.65372485,0.82106024
153,0.6915322,0.6127512,0.74036366,0.7394558,0.47690287,0.6164377,0.7570534
154,0.6626121,0.5797627,0.69176865,0.6949605,0.45484188,0.583816,0.73023665
155,0.5700254,0.43444714,0.6130566,0.5957466,0.3560998,0.51610297,0.63143563
156,0.5171602,0.3676937,0.5317002,0.51434326,0.30890682,0.4543892,0.5688853
157,0.5026779,0.36758924,0.48932967,0.48190898,0.30400592,0.4258,0.54712594
158,0.43917626,0.28122687,0.43405423,0.41322142,0.24107216,0.3744238,0.47699782
159,0.4234364,0.28583506,0.39127514,0.37997538,0.23498347,0.34329966,0.4514909
160,0.39045078,0.25280464,0.3581477,0.34409958,0.20548534,0.31164998,0.41195792
161,0.3655782,0.2363125,0.3245458,0.3122728,0.1860185,0.28211492,0.37914187
162,0.39123607,0.30863184,0.33055332,0.33739203,0.22387071,0.2917804,0.40034282
163,0.4414411,0.41207647,0.38048786,0.4036259,0.28497025,0.33461437,0.4535305
164,0.5055337,0.5238815,0.45545512,0.48932898,0.35461012,0.3951258,0.5217446
165,0.5327031,0.55749685,0.51108235,0.5391305,0.3770185,0.4369517,0.5528599
166,0.6260539,0.7004791,0.5951852,0.63956916,0.4741235,0.51129115,0.6454727
167,0.7202978,0.8253799,0.7061494,0.7558736,0.56514895,0.60230607,0.7429016
168,0.80194044,0.92170143,0.8103914,0.85682666,0.64090836,0.687904,0.82671964
169,0.86883295,0.9865647,0.8903032,0.93147457,0.6965103,0.7520641,0.8942943
170,0.87275034,0.9462711,0.92217296,0.941897,0.6830071,0.774331,0.89728767
171,0.8983495,0.95770496,0.9362693,0.95317596,0.7028481,0.7854194,0.9250096
172,0.83817565,0.83525634,0.90246826,0.8992606,0.62953967,0.7558874,0.87114275
173,0.7466488,0.68739945,0.8153415,0.79840475,0.5339246,0.6835807,0.78898424
174,0.7305429,0.6745574,0.76349,0.76188284,0.5280693,0.650717,0.78041315
175,0.69995546,0.63400346,0.72845125,0.7300838,0.49851677,0.6237854,0.75613874
176,0.6539792,0.5710333,0.6828665,0.67964274,0.45211294,0.58638084,0.71209973
177,0.6775348,0.6274445,0.6790333,0.69154507,0.4859822,0.5862443,0.7390444
178,0.69850975,0.66599464,0.70480675,0.72055876,0.50931376,0.604027,0.7636212
179,0.7505073,0.7440986,0.74829847,0.7739792,0.56248933,0.63870376,0.81210166
180,0.776401,0.7697973,0.7874194,0.8086384,0.5821056,0.667143,0.8334032
181,0.7713656,0.7492538,0.7954639,0.8060182,0.5701295,0.6705844,0.8256731
182,0.74399817,0.6988461,0.77770233,0.7776206,0.53840494,0.6571339,0.7974753
183,0.71605694,0.6535712,0.75062656,0.7440049,0.5114647,0.6397317,0.7692015
184,0.65272987,0.5509564,0.6928485,0.6728158,0.44376805,0.5926292,0.70202726
185,0.6907513,0.6313045,0.6866789,0.689135,0.49814656,0.5990563,0.7382017
186,0.6278395,0.5267006,0.6569988,0.6392031,0.42734274,0.568819,0.67283535
187,0.57112813,0.44828394,0.5884934,0.5636766,0.3718321,0.51347685,0.60828483
188,0.545464,0.4227292,0.53671455,0.51968175,0.35058403,0.47526497,0.57281953
189,0.5288822,0.41528904,0.5051794,0.4956259,0.33961338,0.44999364,0.54978406
190,0.50230813,0.38849565,0.47557557,0.46591336,0.31618866,0.42264056,0.51749516
191,0.46093833,0.33436388,0.43274748,0.41766298,0.2751588,0.3827464,0.46894068
192,0.3837982,0.22017744,0.35916105,0.3280242,0.1936456,0.3130031,0.3861827
193,0.31186616,0.12609924,0.2707195,0.23398143,0.12107087,0.2354452,0.3058438
194,0.21362597,-0.010939035,0.1675377,0.11512681,0.020921677,0.13938677,0.20209457
195,0.16458605,-0.048166204,0.081634,0.041666154,-0.019308886,0.06982327,0.13802066
196,0.09132959,-0.12777464,0.010891232,-0.03604523,-0.08526932,-0.0016457383,0.06288708
197,0.0107019385,-0.21646644,-0.07227525,-0.12729418,-0.15842399,-0.08133326,-0.021682404
198,-0.11125022,-0.39229012,-0.18905488,-0.2737714,-0.28511524,-0.19190806,-0.14369643
199,-0.194284,-0.47249117,-0.30258885,-0.3821864,-0.35748327,-0.28612375,-0.24283968
200,-0.31686437,-0.63635457,-0.4229866,-0.5292026,-0.47584018,-0.400884,-0.36358368
201,-0.43499014,-0.77316064,-0.5586361,-0.6770351,-0.58731276,-0.5156417,-0.48632342
202,-0.5714623,-0.9406954,-0.7085142,-0.84812,-0.71991664,-0.64243484,-0.61729443
203,-0.712231,-1.1069673,-0.87237066,-1.0281731,-0.8553576,-0.77691823,-0.7555063
204,-0.83245534,-1.2192752,-1.0179894,-1.172805,-0.9598075,-0.89209205,-0.8811869
205,-0.95411116,-1.3293834,-1.1487589,-1.303486,-1.0601718,-1.0012501,-0.9953051
206,-1.1018561,-1.4957281,-1.2914746,-1.4624671,-1.1917717,-1.1329055,-1.1121337
207,-1.1863618,-1.525829,-1.404028,-1.5411019,-1.251521,-1.2098565,-1.209893
208,-1.2639897,-1.5443265,-1.4654398,-1.5853684,-1.2898959,-1.2659907,-1.2686863
209,-1.3145598,-1.5397292,-1.5000564,-1.6016335,-1.3129677,-1.3006327,-1.3022923
210,-1.2908733,-1.3720859,-1.4719305,-1.5109547,-1.2382332,-1.2600348,-1.2961208
211,-1.2471931,-1.2001956,-1.3784012,-1.3808386,-1.1480634,-1.1867423,-1.2264262
212,-1.1818749,-1.0388955,-1.2669299,-1.241522,-1.0615098,-1.1019624,-1.1379979
213,-1.1149863,-0.9302543,-1.1595588,-1.1242809,-0.9969722,-1.0265995,-1.0515841
214,-1.0165026,-0.7703793,-1.0423824,-0.97950983,-0.9022633,-0.9218671,-0.95277005
215,-0.918744,-0.665981,-0.9187573,-0.8549257,-0.8226995,-0.8246016,-0.84967715
216,-0.8418558,-0.6175401,-0.8258251,-0.7688321,-0.775986,-0.7538986,-0.7758391
217,-0.7795539,-0.595626,-0.75831217,-0.7086308,-0.7413766,-0.69991344,-0.7221725
218,-0.7322403,-0.59483457,-0.71029407,-0.6694375,-0.71550506,-0.66150635,-0.6835869
219,-0.66370976,-0.5309715,-0.65657943,-0.60167104,-0.65427583,-0.6052795,-0.63285446
220,-0.6270807,-0.54675794,-0.61214256,-0.5725149,-0.6324658,-0.57691497,-0.59812665
221,-0.53701335,-0.42584184,-0.5549252,-0.4773637,-0.54214007,-0.5070772,-0.5365792
222,-0.47579515,-0.3993135,-0.4860606,-0.4141807,-0.49316266,-0.45637283,-0.47876167
223,-0.40836677,-0.34438094,-0.4347028,-0.34975058,-0.4393856,-0.40503195,-0.42981806
224,-0.26429674,-0.1331326,-0.33498234,-0.18758184,-0.29250848,-0.29231182,-0.32099664
225,-0.09863065,0.059979785,-0.18347424,8.7709166e-05,-0.14220032,-0.15193373,-0.17816561
226,-0.0321451,0.038338725,-0.08684952,0.05840454,-0.11975534,-0.07877234,-0.11041118
227,-0.0027138228,0.0009588413,-0.061670914,0.063851066,-0.12051816,-0.0479974,-0.088503614
228,-0.03660432,-0.10686782,-0.08438912,0.006950737,-0.1649962,-0.07074318,-0.10935717
229,-0.124851584,-0.29748717,-0.1566686,-0.115780696,-0.26219043,-0.14200813,-0.17499505
230,-0.07168081,-0.13352282,-0.19066972,-0.067710124,-0.17507496,-0.13914284,-0.16293848
231,-0.065093406,-0.11813702,-0.15415439,-0.04226154,-0.15094216,-0.13144094,-0.1397405
232,-0.054842986,-0.050912667,-0.14014137,-0.025973476,-0.123557836,-0.12339129,-0.12654665
233,-0.034404416,0.021196645,-0.102912754,0.009003021,-0.08636801,-0.09952868,-0.09433548
