,0,1,2,3,4,5,6
199,-72712.26,-60598.76,-73889.51,-69219.63,-78424.58,-65387.32,-65120.11
200,-74637.93,-59931.914,-75682.766,-70601.305,-79156.71,-65398.52,-67406.36
201,-74147.64,-60351.38,-75689.75,-70767.5,-79401.375,-65276.523,-66965.49
202,-74878.664,-60629.78,-76911.37,-71747.99,-80036.266,-65671.09,-68104.13
203,-75552.35,-61227.68,-78260.93,-72883.234,-80862.766,-66295.836,-69124.56
204,-75364.125,-61651.02,-79306.37,-73400.16,-81247.62,-66169.14,-69357.11
205,-71867.79,-61197.836,-76923.664,-71267.13,-79403.81,-63981.59,-66278.67
206,-72742.695,-60145.83,-78220.32,-72299.54,-79677.43,-63512.676,-67758.7
207,-74947.35,-60873.938,-81102.69,-74518.805,-81423.734,-64945.523,-70233.18
208,-74103.08,-62091.49,-81602.086,-74308.555,-81352.914,-64993.633,-69702.92
209,-77133.47,-63601.535,-84428.5,-76502.42,-82631.734,-66913.88,-73005.125
210,-81307.086,-67229.86,-87410.6,-79528.266,-84979.445,-70878.75,-76839.14
211,-85887.26,-71896.88,-90683.72,-82882.805,-87583.64,-75654.555,-81215.81
212,-82668.875,-74806.25,-87588.03,-80358.97,-85829.414,-75526.3,-78154.234
213,-76176.26,-73342.164,-80897.5,-74976.766,-81173.03,-70989.516,-72216.95
214,-72366.34,-70045.16,-76037.09,-71781.836,-77867.36,-67128.555,-68664.75
215,-71151.32,-67954.85,-73541.48,-70906.42,-76525.55,-66102.516,-67628.24
216,-70925.18,-66913.82,-72702.01,-71089.625,-75975.945,-66338.01,-67770.05
217,-74566.03,-67646.945,-75732.25,-74375.78,-77737.805,-69288.33,-71677.32
218,-76569.74,-69489.086,-77972.21,-76491.6,-79222.8,-71565.734,-73814.33
219,-80093.08,-72076.76,-81395.25,-79522.72,-81336.7,-74602.875,-77397.87
220,-83005.55,-75349.11,-84171.54,-82015.42,-83443.06,-77752.79,-80369.74
221,-86699.63,-78958.83,-87599.08,-84769.1,-86154.945,-81324.61,-84069.266
222,-85581.45,-81206.71,-86742.57,-83820.336,-86037.76,-81930.11,-83322.41
223,-83900.234,-81334.05,-85010.76,-82346.54,-84834.766,-81033.625,-82009.43
224,-82106.21,-80700.86,-82966.945,-81081.21,-83516.73,-79991.766,-80564.09
225,-80127.34,-79732.88,-80749.58,-79707.03,-82093.32,-78878.42,-78967.07
226,-83116.4,-80008.86,-83211.96,-82275.67,-83805.91,-80602.36,-81814.54
227,-82197.38,-80526.77,-82788.18,-81802.555,-83953.24,-80546.195,-81124.78
228,-82110.25,-80481.73,-82761.98,-81792.555,-83781.35,-80359.29,-81168.6
229,-82313.08,-80849.47,-82768.74,-82227.47,-83822.11,-80954.45,-81570.35
230,-80797.76,-80510.55,-81406.22,-81253.2,-82823.625,-80242.64,-80356.53
231,-79806.31,-79826.79,-80361.54,-80578.625,-81855.95,-79540.2,-79533.805
232,-77099.875,-78462.88,-77837.91,-78515.17,-79892.93,-77699.98,-77103.97
233,-78374.39,-77834.53,-78858.91,-79472.914,-80148.89,-77962.21,-78136.54
234,-78125.74,-77849.35,-78782.77,-79461.63,-80162.78,-78087.445,-78003.66
235,-76050.56,-77254.83,-76820.445,-77923.42,-78705.35,-77072.67,-76334.86
236,-76348.7,-76606.45,-76954.4,-78068.81,-78349.15,-76846.22,-76518.414
237,-76966.7,-76529.164,-77612.55,-78587.85,-78704.7,-77107.92,-77002.31
238,-79215.97,-77437.82,-79762.41,-80325.39,-80219.69,-78670.96,-79066.695
239,-78905.71,-77974.555,-79750.42,-80103.164,-80411.555,-78738.34,-78813.25
240,-79486.95,-78107.28,-80400.26,-80338.945,-80728.42,-78736.734,-79173.016
241,-78505.14,-77771.65,-79711.086,-79451.945,-80252.79,-77797.69,-78074.055
242,-77736.39,-77326.39,-78910.484,-78705.195,-79646.61,-77167.49,-77328.125
243,-77847.586,-77595.62,-78607.9,-78834.63,-79584.23,-77901.0,-77715.984
244,-77581.73,-78063.37,-78001.51,-78761.45,-79416.78,-78663.98,-77876.65
245,-76887.56,-78245.35,-77022.17,-78374.95,-78951.24,-78967.94,-77604.1
246,-77268.43,-78535.37,-77090.266,-78732.695,-79045.87,-79648.81,-78150.2
247,-77969.23,-78768.25,-77681.58,-79295.22,-79508.07,-80198.734,-78806.99
248,-76152.27,-78298.31,-76008.58,-77890.41,-78490.62,-79208.625,-77225.79
249,-74502.2,-77129.58,-74357.17,-76449.35,-77096.25,-77775.08,-75570.055
250,-73862.94,-76125.836,-73675.195,-75858.55,-76344.36,-76951.64,-74802.83
251,-73750.125,-75509.71,-73574.195,-75704.266,-76120.44,-76610.555,-74577.25
252,-73552.59,-75197.07,-73403.76,-75459.3,-75951.45,-76425.76,-74352.484
253,-73699.91,-75104.0,-73528.95,-75427.945,-75938.945,-76504.625,-74457.016
254,-74555.08,-75374.87,-74306.086,-75948.74,-76421.625,-77097.59,-75207.34
255,-74813.42,-75761.695,-74546.945,-76084.96,-76681.03,-77452.164,-75492.47
256,-75734.16,-75861.92,-75459.04,-76652.44,-77236.45,-77736.28,-76145.22
257,-75775.04,-76091.51,-75553.56,-76655.836,-77442.96,-77795.38,-76139.05
258,-74190.41,-75609.805,-74032.66,-75364.11,-76520.05,-76701.31,-74605.07
259,-73550.5,-74875.2,-73274.664,-74716.27,-75841.016,-75884.73,-73828.14
260,-72611.164,-74325.32,-72248.78,-73969.01,-75185.34,-75244.04,-72930.23
261,-72405.56,-74007.67,-71884.82,-73737.6,-74902.8,-75089.1,-72726.734
262,-73118.48,-74443.98,-72367.97,-74209.375,-75284.695,-75919.28,-73507.05
263,-73358.734,-74557.81,-72573.39,-74359.484,-75504.82,-76162.0,-73735.2
264,-73025.84,-74536.35,-72236.26,-74033.8,-75332.22,-76033.57,-73435.58
265,-72705.32,-74516.95,-71894.64,-73675.36,-74973.35,-75852.95,-73201.07
266,-70782.81,-73754.22,-70014.58,-72042.125,-73689.05,-74542.06,-71369.83
267,-70164.5,-72808.766,-69282.64,-71318.3,-72884.55,-73746.43,-70591.875
268,-71205.7,-72321.164,-70236.17,-72022.055,-73333.92,-73995.42,-71326.68
269,-72062.83,-72490.62,-71115.96,-72731.09,-74083.64,-74514.83,-72055.5
270,-73391.6,-72917.73,-72478.33,-73678.2,-75018.19,-75122.28,-73160.29
271,-76117.88,-74104.89,-75120.41,-75740.16,-76854.555,-76756.03,-75591.83
272,-77798.34,-75622.09,-76773.43,-77035.81,-78398.79,-78081.79,-77082.55
273,-79488.53,-76900.05,-78342.59,-78268.1,-79782.625,-79270.164,-78505.734
274,-82729.625,-78672.68,-81368.25,-80870.69,-82187.81,-81565.39,-81436.74
275,-85671.33,-81071.33,-84227.73,-83354.25,-84818.375,-84049.49,-84182.66
276,-85954.3,-82592.28,-84750.664,-83721.58,-85657.7,-84719.88,-84528.0
277,-86656.19,-83424.2,-85467.74,-84346.625,-86341.586,-85215.65,-85160.09
278,-86059.055,-83854.414,-84980.19,-84113.12,-86204.805,-85135.76,-84758.62
279,-86455.21,-84190.23,-85332.53,-84642.06,-86546.625,-85518.35,-85245.1
280,-87268.01,-84763.555,-86231.305,-85590.26,-87356.84,-86215.25,-86127.0
281,-85405.73,-84525.33,-84802.01,-84360.57,-86433.945,-85249.57,-84661.69
282,-82843.45,-83206.336,-82488.65,-82478.95,-84535.78,-83287.13,-82425.99
283,-81491.305,-81852.26,-81187.4,-81562.49,-83295.414,-81904.31,-81159.914
284,-77383.83,-79678.59,-77498.15,-78484.195,-80478.7,-78912.586,-77478.94
285,-74285.66,-76979.64,-74527.97,-76046.37,-77769.125,-75973.39,-74509.09
286,-70941.08,-74120.49,-71424.18,-73474.1,-75078.56,-72884.73,-71232.88
287,-68498.016,-71423.34,-69165.13,-71579.39,-72869.77,-70324.27,-68746.234
288,-65498.992,-68970.445,-66344.164,-69375.55,-70458.14,-67830.08,-65850.125
289,-64054.74,-66814.445,-64933.773,-68297.266,-68784.28,-66166.79,-64321.914
290,-63068.094,-65464.125,-63966.28,-67456.67,-67721.35,-65321.023,-63266.508
291,-62354.375,-64553.75,-63241.027,-66500.3,-66980.98,-64844.52,-62427.145
292,-62035.973,-63758.9,-62890.035,-65833.78,-66510.76,-64512.855,-61910.863
293,-62513.19,-63420.418,-63306.035,-65829.58,-66511.09,-64685.062,-62229.348
294,-60815.367,-63044.836,-61614.89,-64221.82,-65577.88,-63767.145,-60536.656
295,-59897.61,-62573.027,-60394.957,-62913.453,-64661.766,-63154.277,-59594.453
296,-58372.793,-62954.42,-58064.484,-61091.43,-63620.08,-62819.617,-58187.973
297,-59027.52,-63599.844,-57902.21,-60955.67,-63123.61,-62814.266,-58777.465
298,-59841.625,-64193.812,-57738.863,-61110.742,-62857.89,-62563.855,-59247.633
299,-63040.055,-65356.812,-59656.793,-62995.246,-64081.375,-64101.016,-61886.465
300,-67137.875,-67504.45,-62624.77,-65873.36,-66419.49,-66867.09,-65403.668
301,-67772.86,-68870.77,-62836.848,-66163.78,-67367.53,-67774.78,-65707.96
302,-69193.625,-69538.81,-64014.004,-66880.984,-68268.83,-68541.77,-66761.59
303,-68831.94,-69607.76,-63652.594,-66401.17,-68380.234,-68208.99,-66203.83
304,-67768.25,-68677.734,-62821.297,-65265.844,-67939.23,-67065.9,-64889.89
305,-66746.266,-67279.914,-62044.336,-64161.523,-67521.89,-65855.14,-63550.766
306,-63967.625,-65569.75,-59552.793,-61903.473,-66044.51,-63412.8,-60582.023
307,-60864.445,-63078.95,-56754.51,-59301.77,-64008.586,-60260.56,-57202.56
308,-59258.316,-60638.31,-55201.793,-57797.645,-62642.434,-58035.344,-55273.29
309,-56700.137,-58114.277,-52687.703,-55661.41,-61115.75,-55284.32,-52256.85
310,-54193.246,-55032.402,-50274.215,-53535.523,-59523.023,-52326.39,-49181.445
311,-54208.766,-52306.355,-50122.59,-53283.37,-59273.668,-51207.18,-48717.625
312,-53558.19,-50538.76,-49178.07,-52718.41,-59191.305,-50177.086,-47483.645
313,-52245.9,-48254.707,-47860.09,-51670.184,-58881.816,-48518.33,-45526.566
314,-52931.05,-46464.035,-48432.496,-52017.664,-59409.234,-48016.39,-45707.066
315,-54479.633,-45304.348,-49815.586,-52948.203,-60808.355,-48456.742,-46687.24
316,-54400.69,-44594.92,-49524.445,-52475.797,-61622.81,-48109.703,-45800.797
317,-53232.125,-43207.08,-48201.46,-51040.168,-61803.586,-46768.508,-43842.01
