,0,1,2,3,4,5,6
162,21.836304,16.365234,93.66724,38.495728,139.85022,112.3512,79.98059
163,-4.783203,-13.520874,79.79883,13.003906,119.1344,92.056274,60.366333
164,-11.484619,-19.921997,65.92407,2.819458,94.5824,72.326416,56.47339
165,-27.877441,-38.925903,55.69519,-9.153442,78.29224,57.60205,48.304077
166,-36.67163,-51.48523,43.311768,-19.115234,60.027954,44.404297,44.545776
167,-47.989685,-67.50714,30.40857,-29.353271,43.752563,33.536743,38.572266
168,-80.90204,-106.371765,11.619995,-57.827698,26.703003,18.672852,13.720703
169,-111.92236,-139.46136,-13.910278,-91.02234,0.95825195,-3.1739502,-14.363525
170,-152.33356,-180.068,-42.420654,-130.56763,-24.535034,-29.101074,-51.33551
171,-159.34125,-185.01654,-72.292114,-148.28229,-57.16931,-56.020996,-63.985962
172,-217.31915,-247.7351,-102.996216,-197.61938,-76.3363,-82.912476,-112.885254
173,-244.51184,-276.41418,-144.66565,-237.35852,-116.12848,-118.86633,-145.88885
174,-267.68115,-299.73566,-180.04065,-264.0713,-150.76447,-152.17578,-170.16943
175,-284.42303,-321.3305,-212.17603,-284.67084,-181.03949,-181.00964,-186.79034
176,-308.1313,-351.90765,-241.4823,-309.1842,-207.84796,-207.14526,-207.1214
177,-323.64697,-373.09412,-273.13806,-329.4521,-240.70624,-234.50787,-221.89905
178,-349.18927,-404.12103,-306.71857,-355.6895,-273.6244,-263.2929,-243.4649
179,-364.1142,-422.92267,-340.29474,-376.33728,-310.97052,-292.01068,-258.0122
180,-388.9301,-451.34247,-371.84314,-402.0481,-343.40668,-320.01843,-278.99072
181,-416.93994,-480.18866,-406.1302,-432.98285,-380.28864,-351.67285,-304.7594
182,-405.9046,-471.15015,-431.00775,-433.19196,-414.8498,-370.3261,-298.52075
183,-390.1905,-460.71045,-442.56323,-422.9787,-434.07123,-374.32306,-280.63385
184,-394.73492,-471.94696,-456.06757,-431.79865,-451.16388,-379.19275,-280.37598
185,-360.04028,-440.71216,-460.37976,-406.95056,-464.4322,-371.25885,-247.6839
186,-370.40546,-456.34973,-459.8108,-414.88684,-463.08484,-366.20013,-250.36536
187,-364.28796,-449.97906,-470.24127,-416.52332,-474.94348,-365.91565,-247.59967
188,-341.4748,-426.70264,-472.79462,-398.3418,-478.28894,-357.4403,-227.26202
189,-323.49902,-410.05835,-470.90192,-378.86298,-468.8308,-341.1905,-208.27954
190,-312.2995,-401.23163,-469.49695,-365.71588,-455.7965,-324.31915,-197.60553
191,-324.69537,-417.47186,-474.68634,-378.5661,-450.41595,-321.065,-213.41455
192,-332.2397,-426.7118,-485.00983,-390.00635,-450.02246,-322.14502,-230.06567
193,-347.4665,-441.13275,-494.19153,-407.45728,-452.495,-330.50403,-252.97961
194,-361.15253,-451.94507,-504.28064,-425.57666,-462.44043,-345.72382,-273.81372
195,-366.49884,-453.77948,-511.7085,-434.07605,-472.40967,-358.95142,-283.45746
196,-377.42462,-462.82568,-519.6925,-445.4621,-481.344,-371.85205,-295.34973
197,-374.67328,-457.83362,-526.1439,-444.2995,-490.16553,-379.04523,-293.74927
198,-368.3769,-450.20508,-525.5485,-435.9386,-490.35437,-377.8886,-285.31226
199,-352.3393,-433.23822,-521.2764,-417.3011,-484.97632,-368.57123,-266.41663
200,-349.29364,-432.08307,-512.3503,-410.93182,-476.44464,-360.1927,-258.8377
201,-346.3694,-431.69678,-510.3142,-407.5315,-472.2791,-354.1942,-255.02399
202,-320.8203,-405.16455,-500.78497,-380.93152,-459.9193,-336.76074,-229.8377
203,-301.7674,-386.85242,-487.43665,-357.40918,-442.1953,-317.16553,-208.02985
204,-272.78888,-359.02686,-474.55103,-327.32794,-421.84674,-291.52826,-179.51892
205,-242.13855,-331.25806,-461.2201,-294.14606,-394.47418,-259.0263,-150.19116
206,-202.93854,-294.48816,-445.47168,-251.9881,-360.51898,-218.08264,-113.48303
207,-168.3775,-262.33044,-428.3985,-211.88226,-323.44916,-175.97083,-80.5058
208,-132.01758,-220.3435,-411.30835,-164.37323,-286.6477,-135.42523,-42.37903
209,-104.29425,-189.46613,-392.03058,-127.22583,-249.63153,-98.29474,-15.469971
210,-76.239624,-159.00562,-368.29376,-94.22656,-213.92566,-65.24164,8.896118
211,-30.38623,-107.96069,-344.50287,-43.050537,-173.34814,-24.98938,48.422974
212,3.032837,-73.21533,-322.2531,0.18225098,-130.45087,13.441772,77.71802
213,57.84131,-8.95459,-308.50128,65.503174,-86.25806,62.63391,125.69885
214,110.41406,48.316772,-283.29187,132.99341,-28.81543,117.6814,173.27234
215,149.28247,79.79016,-263.3449,179.47937,22.894653,160.99768,202.87585
216,186.50366,116.237915,-226.83539,220.60522,72.09436,200.00854,230.61475
217,244.90637,186.948,-192.09137,283.86255,122.78491,243.42432,278.08142
218,294.4613,241.21106,-160.9555,345.25952,182.90295,292.12207,318.12903
219,352.97766,304.5121,-129.41553,410.92456,243.14978,342.51587,364.06262
220,398.2561,354.3059,-84.34955,467.32703,306.31958,391.8778,400.44568
221,445.43457,409.77002,-23.875977,518.51843,366.11084,435.12805,437.41125
222,530.07117,517.2855,32.27173,603.9962,432.11487,488.22156,506.13342
223,581.2623,581.605,112.402954,672.1421,509.30408,545.46045,552.17175
224,624.39307,629.4929,193.11926,719.33496,575.29065,595.22314,586.18225
225,688.49023,718.2676,266.6902,782.2589,634.344,641.9402,636.522
226,736.81104,785.57214,349.48132,840.2473,703.9448,691.9346,675.5228
227,783.11584,849.19006,428.4933,887.453,763.79565,735.1499,709.4032
228,829.6333,913.8954,503.4287,934.5895,820.7151,777.17993,742.54517
229,897.59045,1006.557,573.1637,998.7196,875.46643,821.55176,793.2739
230,939.3347,1063.9418,653.0792,1049.2369,931.76514,869.48083,825.7876
231,979.74695,1111.4342,725.70264,1082.6569,972.67773,910.20703,852.3699
232,1005.3778,1132.9327,788.0635,1101.5944,1008.43176,947.23987,862.4364
233,1035.961,1159.9982,838.93005,1111.7714,1028.2235,972.5803,874.3131
234,1082.7394,1209.6119,882.01965,1134.7015,1043.9554,997.3688,897.9575
235,1085.8771,1184.7838,923.00134,1127.1813,1065.6403,1031.3209,884.3456
236,1121.7279,1207.0477,941.99414,1114.3615,1053.6652,1039.1776,894.2145
237,1137.5865,1206.8031,960.14294,1108.3431,1047.3783,1053.9786,887.4304
238,1128.5746,1173.8024,966.98584,1075.8448,1030.6466,1057.6813,866.4822
239,1119.8949,1146.8429,953.2612,1033.912,982.8893,1039.1115,844.0797
240,1137.7328,1157.4955,934.7219,1013.2467,929.99524,1007.96716,841.3811
241,1110.6759,1109.4852,919.36975,976.5476,895.5963,996.80676,803.4087
242,1124.2086,1106.8182,889.5327,937.39026,830.32227,958.5747,796.65784
243,1142.2877,1113.3937,860.8148,929.9053,782.6637,932.6161,792.05383
244,1119.9406,1064.5135,842.3147,894.9796,746.5233,917.8176,764.23755
245,1136.8151,1064.9574,804.28015,869.18274,674.13245,881.35803,760.8921
246,1129.3949,1040.8944,769.1677,854.2612,617.47327,858.53235,740.6571
247,1134.903,1030.3156,744.6543,831.0392,564.7837,828.7118,737.37866
248,1132.4559,1015.2484,718.10925,822.40967,516.55505,811.8506,727.41675
249,1114.3656,978.62134,695.79895,802.81433,477.10046,796.2035,711.4612
250,1113.461,970.9647,665.0187,790.5614,423.05066,768.9547,705.069
251,1127.2467,979.79626,642.5968,793.19385,384.29517,745.99414,710.01416
252,1150.9921,998.1046,648.29236,806.79956,376.06433,745.4365,732.58594
253,1156.276,993.1522,654.9413,817.1837,366.60876,755.96045,745.803
254,1141.8185,967.04443,653.73486,815.2035,350.33765,771.662,739.6979
255,1137.5795,963.3198,648.7472,819.4031,336.43982,780.7816,737.23376
256,1127.7062,960.83826,643.02356,824.08484,329.9984,784.27356,727.9734
257,1100.8727,932.82263,641.0842,813.4563,336.07178,794.70886,705.11633
258,1107.4366,944.8108,632.73035,807.5244,332.37354,787.8694,701.949
259,1117.8805,968.0653,641.09937,816.73975,354.17358,795.7046,701.8131
260,1114.4691,960.04956,654.5288,810.00586,384.19458,808.3904,697.1846
261,1124.1661,965.13696,653.171,806.7158,395.8424,810.0154,699.1029
262,1148.1427,985.3434,648.24927,812.86597,404.828,806.81116,708.82153
263,1220.1337,1058.1031,659.7777,839.004,417.8286,800.3329,757.60596
264,1238.6415,1068.0009,697.5907,863.19775,461.34875,842.55286,776.474
265,1256.7096,1070.0953,713.46704,862.985,460.78723,861.0967,795.808
266,1271.4874,1096.472,717.0929,887.6395,450.89307,875.2429,807.1079
267,1277.8522,1106.5563,729.4917,901.11084,455.4524,888.5681,813.1981
268,1288.549,1116.6925,729.4425,908.8762,441.25183,892.14453,819.16223
269,1340.743,1177.5211,731.52026,935.71265,421.8656,884.3141,854.781
270,1365.1185,1204.2157,759.37646,967.2738,434.8999,911.55005,878.7717
271,1375.5702,1201.099,778.3385,973.8861,427.70325,938.5084,893.6588
272,1396.2589,1218.4679,777.68396,997.423,409.17737,956.10754,911.71875
273,1397.4193,1216.2025,785.0891,1017.0426,412.94763,983.95154,913.77246
274,1470.961,1293.1295,786.04333,1046.6488,396.98145,982.3214,963.3496
275,1513.327,1333.4122,814.37854,1092.6027,423.49316,1029.0243,991.07654
276,1535.2028,1334.7015,848.90173,1099.5704,441.12024,1080.2867,1008.161
277,1541.1959,1336.6486,850.33887,1110.0448,429.7771,1123.5338,1000.74207
278,1564.8597,1354.7128,839.74304,1121.1781,423.97668,1138.4203,1002.73157
279,1598.8424,1384.8922,831.8865,1135.3639,423.48962,1147.4667,1008.6256
280,1682.1866,1460.2928,840.07666,1159.6608,432.49426,1158.9618,1050.5724
281,1751.8063,1517.5819,869.5183,1193.0048,460.38293,1203.5531,1087.8224
282,1801.2638,1543.5983,899.53845,1211.9073,480.92432,1250.0387,1121.016
283,1834.4554,1558.9901,905.58923,1233.132,478.43774,1290.8378,1137.1869
284,1843.4218,1552.2135,900.85156,1238.7343,464.08398,1318.4242,1131.8263
285,1858.8229,1560.7245,888.08813,1236.7477,438.29053,1331.9884,1124.9437
286,1878.3148,1577.6622,874.1832,1235.5834,413.96118,1336.9545,1115.4198
287,1890.5822,1579.4166,860.13965,1222.8151,385.51086,1334.3019,1099.5194
288,1925.2877,1607.704,843.46924,1218.2435,354.04492,1317.2125,1103.6425
289,1958.837,1625.017,833.2439,1224.5065,336.38953,1315.5895,1109.0704
290,1978.4957,1614.351,827.5564,1214.1014,310.28784,1323.1615,1109.9818
291,1985.07,1593.9235,805.0829,1203.7308,266.50464,1328.9086,1100.7301
292,1999.211,1587.5626,779.80383,1197.3617,225.2909,1331.4069,1093.1298
293,1992.7272,1573.6971,769.9634,1193.7059,207.80225,1341.1434,1077.1996
294,1987.308,1562.9303,753.78894,1177.5538,179.19312,1334.6669,1058.9879
295,1987.1654,1561.8947,730.6957,1166.3898,149.15576,1322.4725,1037.7963
296,1952.9752,1519.6769,716.911,1140.6283,133.01013,1316.5197,997.4872
297,1945.0807,1504.579,684.9252,1111.9867,96.93176,1286.9569,973.5193
298,1910.1549,1460.2448,647.8373,1091.2516,76.4563,1268.6676,924.5476
299,1853.6927,1386.496,624.3048,1046.3014,69.04907,1249.8077,875.13513
300,1844.3993,1384.0834,571.2566,1024.0638,38.077515,1193.3854,852.99207
301,1801.4078,1331.4215,535.9724,998.0028,44.718628,1162.9908,801.77
302,1803.9359,1316.6395,511.9624,953.2323,34.046143,1114.2228,794.3468
303,1766.3595,1270.5995,473.66333,931.3362,24.368652,1088.9462,751.682
304,1723.9747,1210.3705,466.56128,885.4498,31.8844,1068.5306,724.7256
305,1777.8783,1277.3722,423.8628,890.5626,2.5321045,1008.1432,750.9303
306,1753.3077,1240.452,428.00586,886.9939,39.401733,1010.829,726.016
307,1703.2235,1155.3829,429.7699,827.1908,28.76587,1003.08655,703.11475
308,1657.381,1126.9076,371.88757,815.5145,-25.639038,963.3943,668.4595
309,1587.3502,1069.9213,345.23438,795.9739,-22.631836,926.47424,618.34607
310,1567.2072,1070.6952,332.0968,779.42163,-25.564087,880.88135,610.73816
311,1520.5656,1042.932,328.97827,774.55884,-6.2559814,863.4624,588.0596
312,1451.9059,980.2821,335.56763,741.4745,11.0842285,844.4144,562.32056
313,1444.6617,992.81116,306.02405,736.7124,-8.10144,792.5842,567.9863
314,1459.3192,1017.2804,298.74976,747.0051,7.5983887,756.24133,584.7916
315,1492.9967,1037.6359,324.77893,748.22253,31.48877,748.64734,627.8657
316,1501.4996,1030.0165,350.4026,761.0774,45.515625,771.92883,662.75745
317,1473.6915,995.9855,373.0155,768.7092,51.34619,799.49805,676.2706
318,1474.4371,1017.7213,389.43542,793.8972,49.032227,815.8867,699.60254
319,1470.5121,1046.943,423.7533,827.9823,75.99536,843.69617,711.8854
320,1453.3212,1055.7054,466.516,840.3021,107.250244,870.3932,717.7257
321,1450.2489,1079.2264,490.45532,855.94714,122.90503,881.43884,730.4564
322,1463.817,1124.8151,521.08203,880.4983,147.67175,887.08215,754.7112
323,1480.2494,1159.7657,562.0759,901.157,181.67566,909.1056,779.3417
324,1467.5258,1148.2924,596.59863,909.61804,212.75769,943.3375,786.567
325,1477.7406,1165.7233,607.208,926.3135,221.5553,945.81104,812.98267
326,1494.9313,1190.8922,615.80444,952.7024,238.1709,956.99243,831.89087
327,1512.0902,1203.3671,643.19434,962.18726,267.12073,984.18933,850.1559
328,1546.0258,1238.9025,657.0343,977.57153,273.17786,1001.0321,874.8662
329,1498.1901,1181.9589,663.9358,967.4249,283.56128,1035.6971,835.65576
330,1485.672,1173.0336,651.6891,943.05115,264.234,1025.0912,822.77185
331,1462.1898,1164.0167,618.27905,942.45044,251.06738,1010.77405,785.85974
332,1466.3258,1162.7177,610.6249,922.6859,262.08484,988.45984,777.3319
333,1452.41,1148.3068,593.66345,907.6915,259.09802,973.9813,756.3251
334,1453.6515,1139.2408,577.9176,884.8446,250.1294,945.9479,751.69556
335,1498.245,1190.5328,582.70825,902.62476,261.16406,931.3279,786.10767
336,1499.7269,1178.9559,604.84937,908.3342,290.59094,950.6395,794.22217
337,1536.8876,1197.2572,605.02563,907.8989,276.0819,943.7998,828.12854
338,1535.1808,1195.1146,606.9359,926.8401,271.3402,962.43225,829.1183
339,1529.4396,1176.1979,610.1876,916.7435,259.17407,968.5823,828.16064
340,1531.0516,1188.2806,601.9562,927.22876,237.3241,971.7361,826.1267
341,1515.8414,1179.7789,600.37366,927.5176,228.95032,968.98047,813.2959
342,1513.3063,1179.7877,587.81384,921.5842,205.22461,953.30164,807.1085
343,1549.4467,1229.38,590.22424,941.24854,195.86926,939.1466,833.8356
344,1585.3966,1272.8541,627.17566,973.40564,221.5553,961.5615,870.5719
345,1604.5702,1287.422,673.81116,1000.0995,250.94434,1004.67444,907.5692
346,1598.9501,1283.4625,700.25635,1023.5692,261.53235,1044.8768,922.93787
347,1588.5968,1272.8031,700.9363,1033.7994,255.47034,1069.6176,919.385
348,1724.4825,1436.7128,702.0856,1092.8795,242.45056,1043.3099,1014.21814
349,1819.3558,1534.2643,768.60974,1175.5853,310.14685,1111.3236,1083.2482
350,1884.716,1566.07,856.59424,1197.8749,348.36987,1198.1737,1152.4459
351,1949.9911,1638.3903,884.9092,1255.1302,327.10474,1273.089,1203.1656
352,1960.2797,1642.5775,916.802,1299.0018,340.88672,1353.7843,1209.9315
353,2008.2255,1692.2201,927.266,1327.8324,331.641,1392.591,1240.972
354,2055.9907,1749.0187,928.3053,1374.0924,327.59753,1427.3297,1258.4694
355,2136.2007,1831.2374,962.36694,1406.0328,344.57312,1463.2179,1305.8446
356,2221.8662,1919.0648,998.24036,1452.5643,361.39526,1516.8605,1355.3707
357,2241.1885,1892.6644,1025.9274,1467.1444,376.59656,1590.4415,1361.1776
358,2302.69,1933.788,1013.0614,1475.5153,342.2318,1613.889,1396.5634
